# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,1,28,1.567167591694682e-08,3.479256007365175e-17,11
0,1,29,1.631126132605462e-08,4.485535408813478e-17,11
0,1,30,4.921115416230475e-09,3.736621149321539e-18,10
0,1,31,1.983625988739816e-08,5.858115775550291e-17,14
0,1,32,1.609277897291704e-08,6.311130872130881e-17,8
0,1,33,7.115806931236654e-09,9.520527514857974e-18,9
0,1,34,1.081884413866497e-08,1.237139372108803e-17,12
0,1,35,1.60736144772643e-08,1.057386285976078e-16,4
0,1,36,7.217384126102019e-09,1.913603269347212e-17,6
0,1,37,6.83037493803424e-09,9.803620505800976e-18,7
0,1,38,3.146006147251077e-08,7.447455916688961e-16,5
0,1,39,7.948296985403526e-09,8.300936414351871e-18,11
0,2,0,7.819213719643878e-09,9.404087470428091e-18,10
0,2,1,5.685887518338635e-09,8.068692329257763e-18,7
0,2,2,2.160281125938078e-08,1.050852836658433e-16,9
0,2,3,3.385260669856201e-08,8.670250358803977e-16,8
0,2,4,6.173301438159835e-09,6.170369843948395e-18,11
0,2,5,1.697482465136397e-08,7.745477262589361e-17,11
0,2,6,2.056646942766361e-08,1.626980417843247e-16,10
0,2,7,1.645467422290145e-08,6.437066383335108e-17,7
0,2,8,1.977458411974111e-08,6.214446970784548e-17,13
0,2,9,8.628208086066425e-09,1.510547129815103e-17,9
0,2,10,8.055320190765221e-09,2.600743700189111e-17,6
0,2,11,1.686136019941261e-08,6.110663498360325e-17,9
0,2,12,4.80960745707921e-08,9.901895827841551e-16,11
0,2,13,2.659055290229439e-08,1.605439343441452e-16,9
0,2,14,7.593594755406228e-08,4.562596642473398e-15,10
0,2,15,1.115562074828104e-08,2.897354046293117e-17,10
0,2,16,9.259112611202366e-09,1.348282080109103e-17,8
0,2,17,1.416559369185187e-08,3.239912289053823e-17,11
0,2,18,1.309515335303315e-08,2.216180289429686e-17,13
0,2,19,5.561831983245643e-09,5.371889412475676e-18,10
0,2,20,1.468999874828834e-08,6.089888659000808e-17,9
0,2,21,2.42873930805926e-08,7.662021943814602e-17,16
0,2,22,1.606310310958297e-08,4.056870241050444e-17,13
0,2,23,9.140477478403161e-09,1.996401086679145e-17,9
0,2,24,2.601249353856113e-08,8.905550176891423e-17,16
0,2,25,1.911369304212733e-08,1.156129139518524e-16,10
0,2,26,3.220457016088891e-08,1.27555586985405e-16,15
0,2,27,6.188979913873134e-09,1.077819235543883e-17,7
0,2,28,2.318064692671284e-08,1.558100260070539e-16,10
0,2,29,4.771478130928176e-09,3.69100515735596e-18,11
0,2,30,1.218588766622619e-08,2.053822923754454e-17,11
0,2,31,8.851402311998199e-09,1.711445129131062e-17,8
0,2,32,6.794249773215452e-09,1.259585413559294e-17,8
0,2,33,2.360921858520309e-08,1.050890709754641e-16,9
0,2,34,8.117747832324876e-09,1.25094539198889e-17,7
0,2,35,6.15585461572284e-09,1.288764592810992e-17,5
0,2,36,1.370784123558571e-08,3.278165314455575e-17,10
0,2,37,1.8566250995201e-08,1.580585788739217e-16,10
0,2,38,3.589981982867966e-09,2.93053568669116e-18,6
0,2,39,1.515831988838817e-08,6.470005020741888e-17,8
0,3,0,2.162943031624539e-08,9.972616914011083e-17,8
0,3,1,6.693757079349193e-09,6.310725394414452e-18,9
0,3,2,1.006599604114595e-08,8.31138401603439e-17,3
0,3,3,6.925265004022291e-09,9.453085653914344e-18,8
0,3,4,6.206029176300131e-09,1.062058709319522e-17,7
0,3,5,6.012286684565811e-09,5.440148080072757e-18,10
0,3,6,1.230471296177251e-08,2.476186025915866e-17,12
0,3,7,2.771854367528267e-08,1.383698625424647e-16,11
0,3,8,1.876179449530746e-08,5.117720565866059e-17,14
0,3,9,1.328314915808079e-08,1.227497249191317e-16,6
0,3,10,1.069509217568675e-08,2.353713781419457e-17,10
0,3,11,1.665112221508532e-08,4.209188871564703e-17,13
0,3,12,1.962339907125043e-08,9.938510104008706e-17,13
0,3,13,1.567286211735527e-08,4.934618728099911e-17,12
0,3,14,1.036874017639083e-08,4.193566862787972e-17,6
0,3,15,1.184378140097612e-08,2.904257261648968e-17,9
0,3,16,9.029179881968796e-09,1.493315804137447e-17,9
0,3,17,1.37201700478792e-08,2.96620487570901e-17,11
0,3,18,6.071666078198046e-08,1.29644639111748e-15,24
0,3,19,2.077998041824471e-08,5.376214350397783e-17,16
0,3,20,1.570677995521295e-08,7.262897447871689e-17,10
0,3,21,1.548564750727807e-08,6.532642665553416e-17,15
0,3,22,1.153751322659836e-08,2.078496739082944e-17,15
0,3,23,1.107177441390275e-08,3.895374275705219e-17,9
0,3,24,9.786448912291578e-09,1.342346545232899e-17,13
0,3,25,2.432807509943479e-08,4.135817865602786e-17,23
0,3,26,1.304149736323466e-08,2.876104710696629e-17,13
0,3,27,1.928901238108718e-08,3.659765203713984e-17,19
0,3,28,9.198927624690496e-09,1.51263110847135e-17,11
0,3,29,7.539539614015421e-09,6.225633053305303e-18,11
0,3,30,1.738115319393066e-08,6.68884939913766e-17,13
0,3,31,1.160444547475815e-08,1.702407695638541e-17,12
0,3,32,1.323557096923369e-08,2.942093963144321e-17,12
0,3,33,5.411951856333534e-09,4.601337816075202e-18,10
0,3,34,7.182221558083976e-08,2.409812798576664e-15,15
0,3,35,6.275710466292563e-08,1.033322428463073e-15,10
0,3,36,1.806695537574383e-08,6.614429159846493e-17,12
0,3,37,2.927709734552365e-08,3.533544592624198e-16,11
0,3,38,2.154521285917209e-09,1.458128698885035e-18,4
0,3,39,1.357292235958172e-08,4.958401468103377e-17,8
0,4,0,2.302351907100411e-08,1.254962799895129e-16,9
0,4,1,1.091476818947706e-08,1.761135570645899e-17,10
0,4,2,1.69881938040041e-08,6.398786930234597e-17,10
0,4,3,5.171851648764186e-08,5.788500469239185e-16,14
0,4,4,8.283099384987171e-09,9.330238871406256e-18,13
0,4,5,6.549156385920178e-09,7.946697864294091e-18,8
0,4,6,6.42595871539021e-09,8.580828429730698e-18,8
0,4,7,1.343125157557745e-08,3.539489580379536e-17,7
0,4,8,2.087104784502065e-08,1.242634324112125e-16,8
0,4,9,1.127044277425724e-08,5.129251646094866e-17,6
0,4,10,1.249094653211266e-08,2.000034043340234e-17,10
0,4,11,3.094233910942981e-08,3.612271071430251e-16,13
0,4,12,8.642359545929329e-09,1.147119814684816e-17,10
0,4,13,1.730230121708081e-08,5.20667404805943e-17,14
0,4,14,4.0098755792408e-08,3.86736174149385e-16,8
0,4,15,3.450849334632655e-08,1.590234267174149e-16,17
0,4,16,5.520271565170938e-09,7.618678714450104e-18,6
0,4,17,1.787381392323019e-08,5.54767620898753e-17,11
0,4,18,8.373942767981813e-08,1.953268580864832e-15,17
0,4,19,3.625661337501294e-08,1.495813147074774e-16,20
0,4,20,1.850878055434298e-08,3.285282589803866e-17,18
0,4,21,1.54244324503622e-08,2.533736330043202e-17,17
0,4,22,2.719901381343096e-08,1.296273545521916e-16,19
0,4,23,1.8260644723996e-08,6.407236413029561e-17,11
0,4,24,2.792922622566477e-08,1.371819215341812e-16,16
0,4,25,2.345941860957016e-08,5.04899890261434e-17,20
0,4,26,1.349156942971712e-08,2.399606119163392e-17,15
0,4,27,1.645888860631542e-08,4.742016894926361e-17,13
0,4,28,1.560638202640112e-08,4.046280007166533e-17,13
0,4,29,1.73851364385471e-08,5.251632140843132e-17,12
0,4,30,1.702024369482983e-08,5.472994965763088e-17,12
0,4,31,2.419198654696479e-08,1.237573427118089e-16,14
0,4,32,1.515540686218258e-08,1.876598360421618e-17,19
0,4,33,2.261799814906814e-08,1.037066948482797e-16,9
0,4,34,1.302228575069455e-08,2.920338304451472e-17,11
0,4,35,5.312199266275703e-09,4.327417803863403e-18,9
0,4,36,1.87703573980048e-08,1.181069916967049e-16,9
0,4,37,2.479612846120104e-09,1.76701900962039e-18,4
0,4,38,4.170150794967668e-09,4.543552605571604e-18,6
0,4,39,6.024899503762344e-09,5.733890180752158e-18,9
0,5,0,6.374131184216685e-09,1.815156673903576e-17,6
0,5,1,1.102486787998926e-08,4.238235774901787e-17,7
0,5,2,1.727921505398771e-08,8.047635443937947e-17,12
0,5,3,6.306345173779351e-08,1.309398793431215e-15,19
0,5,4,1.093439775207437e-08,1.54422311533452e-17,13
0,5,5,2.532941524138367e-08,3.401517137922186e-16,10
0,5,6,1.17547400148941e-08,1.85203108731689e-17,9
0,5,7,1.098537438770933e-08,4.354716108265405e-17,6
0,5,8,1.166112487700484e-08,3.161640849000861e-17,7
0,5,9,3.04737176480902e-08,2.167893018144203e-16,14
0,5,10,2.913631883966616e-08,3.276858730079044e-16,11
0,5,11,2.720902999383636e-08,3.824491132134867e-16,16
0,5,12,1.396032582145871e-08,2.836926127696146e-17,12
0,5,13,2.803730650816462e-08,3.986078167328172e-16,8
0,5,14,1.125906314149073e-08,2.16990429517336e-17,9
0,5,15,1.408369926912495e-08,3.990638009641369e-17,11
0,5,16,2.049388042102923e-08,8.19592851971831e-17,12
0,5,17,8.908026861720963e-09,9.539354362636792e-18,12
0,5,18,1.632944386985261e-08,2.993372177178493e-17,16
0,5,19,1.501551299989565e-08,2.771842774537261e-17,13
0,5,20,1.552544613412041e-08,2.208121260701101e-17,16
0,5,21,9.909281064286464e-09,1.040449545302261e-17,17
0,5,22,1.22817026383366e-08,2.66852418324905e-17,11
0,5,23,2.703519566880537e-08,1.07356413781766e-16,16
0,5,24,1.106789261572083e-08,1.311628151009387e-17,13
0,5,25,4.967344517459274e-09,6.645623029859845e-18,8
0,5,26,1.708281134363566e-08,4.202187832438195e-17,15
0,5,27,3.063980427144542e-08,2.33390412862994e-16,12
0,5,28,2.115591140746537e-08,8.458015032457642e-17,12
0,5,29,2.504523064085848e-08,1.121325934380084e-16,13
0,5,30,1.56406970765816e-08,5.732234556003034e-17,10
0,5,31,4.898962156482496e-09,4.717875813043636e-18,8
0,5,32,7.65851996623802e-09,1.05605219839408e-17,11
0,5,33,5.961937322156467e-09,7.110189786817116e-18,8
0,5,34,1.667463710198079e-08,4.844344733917569e-17,12
0,5,35,3.365174662405056e-08,3.234242619840948e-16,17
0,5,36,2.103259347210767e-08,1.494711431914759e-16,6
0,5,37,1.802031771314668e-08,6.05799296031112e-17,14
0,5,38,1.01242170018285e-08,1.893536330545977e-17,9
0,5,39,1.100858650257973e-08,3.347226156377592e-17,7
0,6,0,7.594582254430663e-09,1.133588365889365e-17,7
0,6,1,8.497034622430095e-09,3.042388343180039e-17,8
0,6,2,1.266568774007299e-08,6.392092237110076e-17,6
0,6,3,1.329870658402559e-08,3.304723294544073e-17,11
0,6,4,1.408633263562449e-08,4.124063205527518e-17,10
0,6,5,5.815607861627778e-09,6.003637771103836e-18,8
0,6,6,2.278496764455957e-08,1.076576991089972e-16,13
0,6,7,1.338924858685881e-08,4.629258026425027e-17,10
0,6,8,3.097813438316356e-08,3.073233614127625e-16,10
0,6,9,1.141279367810611e-08,4.312495390518735e-17,10
0,6,10,3.152623473056374e-08,1.266569062400508e-16,16
0,6,11,1.154084571747025e-08,1.229204030326585e-17,13
0,6,12,1.461240909477628e-08,4.020216973708416e-17,15
0,6,13,9.72111439610137e-08,2.419869911273074e-15,14
0,6,14,3.140435427419776e-08,1.848174015782539e-16,19
0,6,15,1.619311935154754e-08,4.522392969967916e-17,16
0,6,16,4.124242844724726e-08,1.474009798908409e-16,22
0,6,17,2.76525942119812e-08,5.296886585004952e-17,23
0,6,18,1.754478278286091e-08,2.898318998755654e-17,16
0,6,19,3.915984238833942e-08,7.895298656266857e-17,26
0,6,20,3.859040333391216e-08,9.955935900353504e-17,27
0,6,21,5.848490857805602e-08,1.287630960708714e-16,36
0,6,22,4.653457293424884e-08,1.085410524546545e-16,29
0,6,23,3.158193295180905e-08,7.302873336002884e-17,27
0,6,24,1.439013049621992e-08,2.376077718148369e-17,16
0,6,25,2.138109761107433e-08,6.689497771261116e-17,16
0,6,26,2.022212290361818e-08,5.749465023077641e-17,15
0,6,27,1.982764755646804e-08,5.604832055533119e-17,12
0,6,28,1.677875385349746e-08,3.272203899207221e-17,15
0,6,29,1.710700307268602e-08,5.321568803923475e-17,15
0,6,30,2.208877559486464e-08,1.031139246605027e-16,8
0,6,31,6.953474682999812e-09,1.173154032037444e-17,5
0,6,32,1.916292279014544e-08,6.370086652083482e-17,14
0,6,33,2.35813740015848e-08,8.779595396872471e-17,13
0,6,34,1.8595290199997e-08,6.014482124478809e-17,12
0,6,35,1.415652083862099e-08,2.089140959800217e-17,15
0,6,36,7.218943024067751e-09,6.349257063097898e-18,11
0,6,37,5.506060144839065e-09,4.907535398267121e-18,9
0,6,38,1.123635790655863e-08,1.783418836539731e-17,9
0,6,39,1.135169814179829e-08,4.757076501862103e-17,7
0,7,0,5.622979869656784e-09,8.611258170317439e-18,5
0,7,1,1.18455428817058e-08,3.029190868838871e-17,9
0,7,2,1.162434303292007e-08,3.285187316245159e-17,8
0,7,3,9.241272683032331e-09,1.545824640251859e-17,11
0,7,4,9.43556817542178e-09,2.396297016714154e-17,5
0,7,5,1.513109917463449e-08,8.359917408710437e-17,7
0,7,6,1.153537516419947e-08,1.854883695042396e-17,11
0,7,7,2.095812372870418e-08,7.65494661627714e-17,14
0,7,8,1.229382665236662e-08,2.105311147663311e-17,11
0,7,9,5.14323884666347e-08,9.398148721498257e-16,17
0,7,10,1.710302930547931e-08,5.582829188953168e-17,14
0,7,11,2.594772241313171e-08,1.356710967283088e-16,14
0,7,12,3.886972639189227e-08,1.3134428435382e-16,24
0,7,13,3.173744584766759e-08,8.226649958253718e-17,24
0,7,14,2.466956312352851e-08,4.651626655883846e-17,23
0,7,15,7.003066224797651e-08,1.355033011795474e-16,46
0,7,16,1.403091946624976e-07,2.964133649625664e-16,87
0,7,17,2.601564838262959e-07,1.761986561084796e-15,134
0,7,18,2.448973954522826e-07,9.315184480549736e-16,153
0,7,19,2.243340391366725e-07,5.91609548996239e-16,160
0,7,20,2.269663086313567e-07,5.039911069562346e-16,162
0,7,21,2.768184106003605e-07,7.763467458920323e-16,173
0,7,22,2.188644674162784e-07,6.087252513665427e-16,150
0,7,23,1.216439985307342e-07,2.563535815913656e-16,83
0,7,24,5.414896968186952e-08,1.284241195163561e-16,31
0,7,25,2.567544019568469e-08,8.698190932106732e-17,15
0,7,26,1.477304169795106e-08,2.6875656945641e-17,16
0,7,27,5.483876608203561e-09,4.617038626419351e-18,11
0,7,28,1.48626511532176e-08,4.305200980029183e-17,14
0,7,29,9.621270863727019e-09,2.449445645043509e-17,7
0,7,30,1.254868557311353e-08,2.392841474955839e-17,11
0,7,31,1.128615747812651e-08,4.111319738760123e-17,10
0,7,32,3.366434563197516e-08,2.993969114267885e-16,15
0,7,33,1.043028107783416e-08,1.197983722652499e-17,13
0,7,34,1.99959110227774e-08,5.659906160131965e-17,15
0,7,35,1.149180711221405e-08,2.344628039253738e-17,10
0,7,36,6.566960465261143e-09,6.601731707651984e-18,10
0,7,37,1.692019731264184e-08,1.037526185926215e-16,7
0,7,38,6.412662971951523e-09,2.154682577447815e-17,4
0,7,39,2.929882121394602e-08,3.337508518098484e-16,11
0,8,0,7.289387821595465e-09,9.997644175149012e-18,8
0,8,1,9.481051251476041e-09,2.350325002319227e-17,5
0,8,2,2.312646049543303e-09,1.503025028641426e-18,4
0,8,3,1.226652835451763e-08,3.182458344387038e-17,10
0,8,4,7.660904099951103e-09,9.492803079487744e-18,11
0,8,5,1.324886980962217e-08,4.892360414460573e-17,9
0,8,6,7.283980346519591e-09,1.631293003825208e-17,7
0,8,7,2.097995258006341e-08,8.800397212236368e-17,12
0,8,8,1.979195042470862e-08,6.384320389580877e-17,13
0,8,9,9.876529413104513e-09,1.135931461616596e-17,13
0,8,10,1.116861522730603e-07,9.428539970095911e-15,12
0,8,11,2.346222504303484e-08,8.721040860592755e-17,15
0,8,12,4.62902375425023e-08,1.273073896326907e-16,23
0,8,13,6.649142978611034e-08,1.305726965138816e-16,46
0,8,14,2.15006284977875e-07,5.493708499087589e-16,130
0,8,15,3.012461750464586e-07,1.210674148784765e-15,185
0,8,16,4.009855339002065e-07,2.865328915282236e-15,223
0,8,17,3.64127280238772e-07,3.034975334684273e-15,217
0,8,18,3.621291721210312e-07,3.379334479560211e-15,242
0,8,19,3.263526232871472e-07,2.001600234659668e-15,231
0,8,20,3.744262435378498e-07,2.284918641941943e-15,238
0,8,21,3.499207891108366e-07,2.359436080727922e-15,227
0,8,22,3.933613964439136e-07,2.347898629112352e-15,240
0,8,23,4.38195357250544e-07,3.484118383367643e-15,244
0,8,24,3.115227833870185e-07,1.700699734271967e-15,223
0,8,25,1.640954719812655e-07,4.02355623715754e-16,116
0,8,26,7.366523880485409e-08,2.085620801243118e-16,38
0,8,27,1.700751274322443e-08,4.985087417835939e-17,14
0,8,28,9.210342001624405e-09,1.677603689747662e-17,8
0,8,29,2.931578120632587e-09,2.232460057969221e-18,5
0,8,30,6.906273338880503e-09,1.03454615921076e-17,8
0,8,31,3.467175477780992e-08,1.584879340544878e-16,16
0,8,32,3.403521705251707e-08,4.045063216432603e-16,13
0,8,33,2.077314577614776e-08,1.821885072483299e-16,9
0,8,34,2.720018986764081e-08,1.519424300225077e-16,12
0,8,35,1.033386162692526e-08,1.966137496528187e-17,11
0,8,36,1.374924935637671e-08,3.370071204158783e-17,6
0,8,37,7.690478955199667e-09,8.602746055456879e-18,8
0,8,38,1.357681467897903e-08,5.840494186749409e-17,8
0,8,39,3.2207003095774e-08,2.225770830165168e-16,12
0,9,0,2.006760053055037e-08,1.36495561069777e-16,9
0,9,1,1.868965459923808e-08,6.602199197907677e-17,12
0,9,2,4.496909972604871e-09,4.269554489651105e-18,7
0,9,3,4.601109452279083e-08,7.74115032731261e-16,14
0,9,4,1.48891369648363e-08,3.619584262543329e-17,12
0,9,5,1.557598633378589e-08,2.300806329745121e-17,19
0,9,6,2.300363511901235e-08,1.291424979395779e-16,12
0,9,7,3.662120341967937e-08,3.034066959957037e-16,13
0,9,8,1.656118151872991e-08,5.234423365524756e-17,12
0,9,9,1.323230659308758e-08,2.108864776866742e-17,12
0,9,10,1.473893336231326e-08,2.51232549572509e-17,15
0,9,11,2.248186599885479e-08,3.462596062952607e-17,23
0,9,12,1.540753873989745e-07,3.986271897894427e-16,85
0,9,13,2.358831749659564e-07,5.87570332098817e-16,188
0,9,14,2.64106489923108e-07,7.054768380580099e-16,221
0,9,15,4.460222786433555e-07,5.287762323388363e-15,225
0,9,16,5.509592345203701e-07,1.290451832985792e-14,239
0,9,17,3.278720044263231e-07,1.236178968616902e-15,214
0,9,18,2.933531891759531e-07,9.244779919638905e-16,233
0,9,19,3.367216036331367e-07,1.275714985984946e-15,224
0,9,20,4.021488701026855e-07,2.03730118004501e-15,258
0,9,21,3.482611071066228e-07,2.714243599331383e-15,236
0,9,22,4.563568197373365e-07,4.892540504985537e-15,247
0,9,23,3.553218257976441e-07,3.043318867668368e-15,204
0,9,24,4.206650602719178e-07,2.304760551000787e-15,256
0,9,25,3.812595309021071e-07,2.303263153143532e-15,253
0,9,26,3.192193472992336e-07,9.254131739154845e-16,213
0,9,27,1.537441224476029e-07,3.829784525645367e-16,100
0,9,28,3.454626503347665e-08,9.508207364418615e-17,19
0,9,29,2.369244472177501e-08,8.841878410239274e-17,17
0,9,30,1.655372491354439e-08,6.008967100652732e-17,10
0,9,31,1.40575050925655e-07,8.560521455138407e-15,16
0,9,32,1.524853369077479e-08,5.687521138193718e-17,13
0,9,33,1.468569311118389e-08,3.784650522198891e-17,12
0,9,34,1.890168352944644e-08,5.580574357745733e-17,12
0,9,35,1.977850077739105e-08,5.629393182024475e-17,9
0,9,36,3.075403653911718e-08,4.531700315435898e-16,10
0,9,37,7.976472503186286e-09,1.460646822696064e-17,9
0,9,38,2.297835152475531e-08,2.372207694865232e-16,14
0,9,39,1.676579356558746e-08,3.61404820177841e-17,11
0,10,0,2.488040716660312e-09,2.245744236865046e-18,3
0,10,1,8.244944596005043e-09,1.218677277598472e-17,9
0,10,2,1.053631612133559e-08,1.833856499384604e-17,10
0,10,3,1.375583197304402e-07,7.180892837203716e-15,18
0,10,4,1.380110641796758e-08,3.739789167236296e-17,8
0,10,5,1.659852357691388e-08,2.184499086584886e-17,19
0,10,6,1.899659369861071e-08,8.456497243399268e-17,8
0,10,7,1.902118507465028e-08,6.448288930525326e-17,18
0,10,8,3.305563852611252e-08,3.991718325148893e-16,15
0,10,9,2.084264735048945e-08,4.37474644038356e-17,19
0,10,10,7.804703061496272e-08,2.245566569015379e-16,43
0,10,11,2.087365380837824e-07,4.848762697729178e-16,136
0,10,12,5.515816085582007e-07,8.754459001597346e-15,243
0,10,13,3.216149727384058e-07,1.095669038116304e-15,228
0,10,14,3.497873553166762e-07,2.027263566258511e-15,224
0,10,15,3.740738943464133e-07,1.541323645160948e-15,244
0,10,16,4.361921667386296e-07,5.491374938347388e-15,228
0,10,17,3.737739404928782e-07,3.40868312705893e-15,218
0,10,18,3.799289488432376e-07,2.127454365097089e-15,236
0,10,19,4.066085598857062e-07,2.64124251249801e-15,226
0,10,20,4.250898833897017e-07,2.843523242342884e-15,248
0,10,21,3.559541373444019e-07,2.000236901775286e-15,247
0,10,22,3.871517477235351e-07,1.757496548417111e-15,248
0,10,23,3.797417291390928e-07,2.06541549786566e-15,249
0,10,24,3.83801288099955e-07,2.004711626693417e-15,229
0,10,25,3.590842576295373e-07,1.506736329162036e-15,230
0,10,26,3.150107344782881e-07,8.364329154266717e-16,244
0,10,27,3.677543645331614e-07,1.700316023880031e-15,238
0,10,28,2.028269366390581e-07,5.131155505744773e-16,128
0,10,29,3.857203967132626e-08,8.250298693636444e-17,24
0,10,30,5.958340055407147e-08,1.937804144966143e-15,12
0,10,31,5.172479843939825e-08,9.986168506620237e-16,10
0,10,32,2.30078102911126e-08,7.31475725298827e-17,13
0,10,33,2.457609675770644e-08,8.475479372012394e-17,19
0,10,34,2.041515672245013e-08,1.584064291935989e-16,8
0,10,35,1.954474184840859e-08,1.133650325311434e-16,14
0,10,36,2.035350250877469e-08,4.843357665427821e-17,15
0,10,37,1.186260823492007e-08,3.653189382389239e-17,11
0,10,38,2.374833428539189e-08,6.806541125315677e-17,15
0,10,39,3.428607682151205e-08,8.781055500602864e-16,8
0,11,0,1.735722292105474e-08,6.550145036358333e-17,9
0,11,1,7.048441569904397e-09,1.332381099760691e-17,7
0,11,2,8.857932290041485e-09,1.206998272884761e-17,10
0,11,3,1.946006947890398e-08,5.524100241946162e-17,16
0,11,4,1.139125629424396e-08,2.040765742450926e-17,11
0,11,5,3.151076567455347e-08,2.205727818131108e-16,13
0,11,6,7.143063688513396e-09,1.056706631958791e-17,10
0,11,7,1.948276606466688e-08,3.351736885247037e-17,21
0,11,8,2.153650988981629e-08,5.100525054833407e-17,16
0,11,9,3.903682449546452e-08,8.712846638241114e-17,26
0,11,10,1.824502327753646e-07,4.44142371424847e-16,118
0,11,11,4.184441735237122e-07,4.489592602773275e-15,234
0,11,12,4.750289698150809e-07,3.841818647389053e-15,222
0,11,13,4.247205932427088e-07,3.323276450813442e-15,236
0,11,14,3.748110900635914e-07,1.698419137721085e-15,241
0,11,15,3.308559210812113e-07,1.121650622068366e-15,242
0,11,16,4.199679681427828e-07,2.447904226772039e-15,237
0,11,17,3.44501676629622e-07,1.665919921006069e-15,241
0,11,18,3.360105701357828e-07,1.037453099426701e-15,240
0,11,19,4.483897079870591e-07,8.400628227487856e-15,261
0,11,20,3.309400916528581e-07,1.660865780372194e-15,242
0,11,21,4.248235452717639e-07,2.847646334438854e-15,253
0,11,22,3.314892072549847e-07,1.392670875434825e-15,219
0,11,23,4.19117748856263e-07,3.027672564371229e-15,232
0,11,24,4.081117380100111e-07,4.501433323684748e-15,224
0,11,25,3.877874579498694e-07,1.847630278231949e-15,223
0,11,26,3.503285732496156e-07,1.737300885377226e-15,230
0,11,27,4.662259024243137e-07,3.613663930463417e-15,258
0,11,28,3.37572661929084e-07,9.50026734756663e-16,259
0,11,29,1.740559356251703e-07,3.518297654171301e-16,122
0,11,30,3.646043099197168e-08,8.008103772355616e-17,21
0,11,31,1.801012218186631e-08,8.341736138944183e-17,12
0,11,32,2.132408408617671e-08,4.567465503580007e-17,13
0,11,33,1.420592474923523e-08,5.742300378887178e-17,13
0,11,34,1.139981229728732e-08,1.570954693188893e-17,12
0,11,35,2.332376901133258e-08,4.031046265882292e-17,20
0,11,36,9.604116611734237e-09,1.21161836312637e-17,10
0,11,37,1.095875274415412e-08,2.967719166430748e-17,5
0,11,38,1.579764353907184e-08,7.853519996543373e-17,10
0,11,39,1.630461074424036e-08,3.004013851510103e-17,12
0,12,0,5.374076145402971e-09,7.269069635120909e-18,7
0,12,1,3.362390478515616e-08,7.671538314273003e-16,11
0,12,2,6.459812595865639e-08,2.579685882744917e-15,14
0,12,3,3.69021984653229e-09,5.744164744596472e-18,4
0,12,4,2.193265928232506e-08,9.191194446007328e-17,12
0,12,5,7.703024893468166e-09,1.193885134667187e-17,8
0,12,6,2.504251627675018e-08,2.12021333085018e-16,12
0,12,7,1.238728013403398e-08,1.649964412480177e-17,16
0,12,8,2.643978597119377e-08,8.382502914729791e-17,20
0,12,9,1.37366189382916e-07,2.971880685832927e-16,87
0,12,10,3.19857229682332e-07,1.011147744803357e-15,227
0,12,11,3.964525489816198e-07,4.196660546595407e-15,237
0,12,12,3.236086123505762e-07,1.039531421356515e-15,234
0,12,13,3.87666208137485e-07,2.220183207573512e-15,246
0,12,14,3.588329354121367e-07,5.890444016456649e-15,234
0,12,15,3.479689975593382e-07,1.655480656262647e-15,239
0,12,16,3.786062766893565e-07,1.82747313567738e-15,231
0,12,17,3.747407828688651e-07,1.795609902354917e-15,255
0,12,18,3.58639430461329e-07,1.294764449823176e-15,229
0,12,19,4.217147952550822e-07,2.253470154724513e-15,256
0,12,20,4.371929849877857e-07,3.581137524488753e-15,257
0,12,21,3.479408114759182e-07,1.204067034265417e-15,247
0,12,22,4.234141514675482e-07,4.08502984295622e-15,252
0,12,23,3.801049635266511e-07,3.253600212984873e-15,242
0,12,24,3.219753947665206e-07,9.563672498620346e-16,254
0,12,25,4.005117176535532e-07,2.399626287296655e-15,243
0,12,26,3.945247520777709e-07,5.066569543175259e-15,225
0,12,27,3.866876002461088e-07,2.678923026633102e-15,238
0,12,28,3.067567466589745e-07,8.076116236815224e-16,232
0,12,29,3.322197060709477e-07,1.264881433599934e-15,227
0,12,30,1.949293787711546e-07,1.291837741350623e-15,91
0,12,31,3.401042050970098e-08,7.346475738452754e-17,24
0,12,32,3.035489362014147e-08,6.456950322177591e-17,23
0,12,33,1.937569631521718e-08,7.190486816122296e-17,16
0,12,34,8.934115767881913e-09,1.210221781458573e-17,9
0,12,35,5.352128423166561e-09,7.735202563362349e-18,7
0,12,36,1.817089244212892e-08,8.154832754144517e-17,9
0,12,37,1.131991387401056e-08,4.397317036567395e-17,7
0,12,38,1.346365563108848e-08,2.197062307253679e-17,13
0,12,39,2.172575393083363e-08,1.13535914101261e-16,9
0,13,0,9.659499364221361e-09,1.227971771488678e-17,10
0,13,1,3.734742560266774e-08,4.224106114763585e-16,11
0,13,2,2.922893689018142e-08,1.124206745164063e-16,18
0,13,3,1.066029936702298e-08,1.289781420269883e-17,13
0,13,4,6.213925696804553e-08,2.253142367672894e-15,11
0,13,5,2.119270250699796e-08,6.754844643833605e-17,14
0,13,6,1.518114035697584e-08,3.419762762690916e-17,17
0,13,7,1.078104526916464e-08,1.434858854927437e-17,15
0,13,8,7.646772633299255e-08,1.75891984742633e-16,49
0,13,9,2.985678606497592e-07,1.089363638804297e-15,211
0,13,10,3.215776393184339e-07,1.102154564740749e-15,238
0,13,11,4.033851182802859e-07,2.942556858822905e-15,235
